GO:0004672	protein kinase activity
GO:0031577	spindle checkpoint
GO:0031577	spindle checkpoint
GO:0034501	protein localization to kinetochore
GO:0034501	protein localization to kinetochore
GO:0005515	protein binding
GO:0005515	protein binding
GO:0000776	kinetochore
GO:0006974	cellular response to DNA damage stimulus
GO:0004672	protein kinase activity
GO:0005515	protein binding
GO:0005515	protein binding
GO:0008608	attachment of spindle microtubules to kinetochore
GO:0051310	metaphase plate congression
GO:0004672	protein kinase activity
GO:0000776	kinetochore
GO:0001933	negative regulation of protein phosphorylation
GO:0007059	chromosome segregation
GO:0031577	spindle checkpoint
GO:0034501	protein localization to kinetochore
GO:0034501	protein localization to kinetochore
GO:0051310	metaphase plate congression
GO:0000776	kinetochore
GO:0008608	attachment of spindle microtubules to kinetochore
GO:0051310	metaphase plate congression
GO:0012501	programmed cell death
GO:0005515	protein binding
GO:0005515	protein binding
GO:0005515	protein binding
GO:0031577	spindle checkpoint
GO:0005634	nucleus
GO:0006915	apoptotic process
GO:0005515	protein binding
GO:0002199	zona pellucida receptor complex
GO:0002199	zona pellucida receptor complex
GO:0043025	neuronal cell body
GO:0005634	nucleus
GO:0031577	spindle checkpoint
GO:0043066	negative regulation of apoptotic process
GO:0043154	negative regulation of cysteine-type endopeptidase activity involved in apoptotic process
GO:0004672	protein kinase activity
GO:0005694	chromosome
GO:0004672	protein kinase activity
GO:0034502	protein localization to chromosome
GO:0000779	condensed chromosome, centromeric region
GO:0005515	protein binding
GO:0071459	protein localization to chromosome, centromeric region
GO:0033674	positive regulation of kinase activity
GO:0005515	protein binding
GO:0005515	protein binding
GO:0007059	chromosome segregation
GO:0031577	spindle checkpoint
GO:0034501	protein localization to kinetochore
GO:0034501	protein localization to kinetochore
GO:0031577	spindle checkpoint
GO:0051294	establishment of spindle orientation
GO:0000776	kinetochore
GO:0031577	spindle checkpoint
GO:0034501	protein localization to kinetochore
GO:0005515	protein binding
GO:0005813	centrosome
GO:0008104	protein localization
GO:0055037	recycling endosome
GO:0005930	axoneme
GO:0045121	membrane raft
GO:0005515	protein binding
GO:0060070	canonical Wnt signaling pathway
GO:0005515	protein binding
GO:0000776	kinetochore
GO:0005515	protein binding
GO:0000776	kinetochore
GO:0004672	protein kinase activity
GO:0007059	chromosome segregation
GO:0031577	spindle checkpoint
GO:0051310	metaphase plate congression
GO:0005515	protein binding
GO:0055037	recycling endosome
GO:0044295	axonal growth cone
GO:0048471	perinuclear region of cytoplasm
GO:0055037	recycling endosome
GO:0030517	negative regulation of axon extension
GO:0030517	negative regulation of axon extension
GO:0005576	extracellular region
GO:0034142	toll-like receptor 4 signaling pathway
GO:0005886	plasma membrane
GO:0005886	plasma membrane
GO:0034142	toll-like receptor 4 signaling pathway
GO:0001530	lipopolysaccharide binding
GO:0005576	extracellular region
GO:0034142	toll-like receptor 4 signaling pathway
GO:0005634	nucleus
GO:0060261	positive regulation of transcription initiation from RNA polymerase II promoter
GO:0005634	nucleus
GO:0060261	positive regulation of transcription initiation from RNA polymerase II promoter
GO:0002756	MyD88-independent toll-like receptor signaling pathway
GO:0034142	toll-like receptor 4 signaling pathway
GO:0010008	endosome membrane
GO:0002756	MyD88-independent toll-like receptor signaling pathway
GO:0002755	MyD88-dependent toll-like receptor signaling pathway
GO:0002756	MyD88-independent toll-like receptor signaling pathway
GO:0038095	Fc-epsilon receptor signaling pathway
GO:0004674	protein serine/threonine kinase activity
GO:0010008	endosome membrane
GO:0002756	MyD88-independent toll-like receptor signaling pathway
GO:0010008	endosome membrane
GO:0002756	MyD88-independent toll-like receptor signaling pathway
GO:0005829	cytosol
GO:0002755	MyD88-dependent toll-like receptor signaling pathway
GO:0002756	MyD88-independent toll-like receptor signaling pathway
GO:0004672	protein kinase activity
GO:0005515	protein binding
GO:0019903	protein phosphatase binding
GO:0019903	protein phosphatase binding
GO:1900458	negative regulation of brassinosteroid mediated signaling pathway
GO:0004674	protein serine/threonine kinase activity
GO:0046777	protein autophosphorylation
GO:0005634	nucleus
GO:0005515	protein binding
GO:0005515	protein binding
GO:0005515	protein binding
GO:0005634	nucleus
GO:0005515	protein binding
GO:0004674	protein serine/threonine kinase activity
GO:0008013	beta-catenin binding
GO:0005515	protein binding
GO:0040015	negative regulation of multicellular organism growth
GO:1900458	negative regulation of brassinosteroid mediated signaling pathway
GO:0004672	protein kinase activity
GO:0071889	14-3-3 protein binding
GO:0071889	14-3-3 protein binding
GO:0005737	cytoplasm
GO:1900459	positive regulation of brassinosteroid mediated signaling pathway
GO:0005886	plasma membrane
GO:1900458	negative regulation of brassinosteroid mediated signaling pathway
GO:0034142	toll-like receptor 4 signaling pathway
GO:0034142	toll-like receptor 4 signaling pathway
GO:0005829	cytosol
GO:1900458	negative regulation of brassinosteroid mediated signaling pathway
GO:0040015	negative regulation of multicellular organism growth
GO:1900458	negative regulation of brassinosteroid mediated signaling pathway
GO:0005886	plasma membrane
GO:0005515	protein binding
GO:0010629	negative regulation of gene expression
GO:1900459	positive regulation of brassinosteroid mediated signaling pathway
GO:0060143	positive regulation of syncytium formation by plasma membrane fusion
GO:0005634	nucleus
GO:0009704	de-etiolation
GO:0009910	negative regulation of flower development
GO:0048366	leaf development
GO:0048640	negative regulation of developmental growth
GO:1900458	negative regulation of brassinosteroid mediated signaling pathway
GO:0005634	nucleus
GO:0005634	nucleus
GO:0046777	protein autophosphorylation
GO:0004672	protein kinase activity
GO:0040018	positive regulation of multicellular organism growth
GO:1900459	positive regulation of brassinosteroid mediated signaling pathway
GO:0006469	negative regulation of protein kinase activity
GO:1900458	negative regulation of brassinosteroid mediated signaling pathway
GO:0004672	protein kinase activity
GO:0009911	positive regulation of flower development
GO:0071889	14-3-3 protein binding
GO:0005737	cytoplasm
GO:0048366	leaf development
GO:1900458	negative regulation of brassinosteroid mediated signaling pathway
GO:0003677	DNA binding
GO:0004842	ubiquitin-protein transferase activity
GO:0005515	protein binding
GO:0005515	protein binding
GO:0000151	ubiquitin ligase complex
GO:1900425	negative regulation of defense response to bacterium
GO:0005634	nucleus
GO:0005737	cytoplasm
GO:2000037	regulation of stomatal complex patterning
GO:0004672	protein kinase activity
GO:0046777	protein autophosphorylation
GO:0009986	cell surface
GO:1900459	positive regulation of brassinosteroid mediated signaling pathway
GO:0004672	protein kinase activity
GO:0004842	ubiquitin-protein transferase activity
GO:0005515	protein binding
GO:0005515	protein binding
GO:0000151	ubiquitin ligase complex
GO:1900425	negative regulation of defense response to bacterium
GO:0009704	de-etiolation
GO:0009742	brassinosteroid mediated signaling pathway
GO:0045892	negative regulation of transcription, DNA-templated
GO:1900458	negative regulation of brassinosteroid mediated signaling pathway
GO:0003677	DNA binding
GO:0004674	protein serine/threonine kinase activity
GO:0005886	plasma membrane
GO:0034142	toll-like receptor 4 signaling pathway
GO:0034142	toll-like receptor 4 signaling pathway
GO:0002755	MyD88-dependent toll-like receptor signaling pathway
GO:0005886	plasma membrane
GO:0002755	MyD88-dependent toll-like receptor signaling pathway
GO:0004842	ubiquitin-protein transferase activity
GO:0010008	endosome membrane
GO:0002756	MyD88-independent toll-like receptor signaling pathway
GO:0010008	endosome membrane
GO:0002756	MyD88-independent toll-like receptor signaling pathway
GO:0010008	endosome membrane
GO:0034128	negative regulation of MyD88-independent toll-like receptor signaling pathway
GO:0004674	protein serine/threonine kinase activity
GO:0010008	endosome membrane
GO:0002756	MyD88-independent toll-like receptor signaling pathway
GO:0004674	protein serine/threonine kinase activity
GO:0010008	endosome membrane
GO:0002756	MyD88-independent toll-like receptor signaling pathway
GO:0004674	protein serine/threonine kinase activity
GO:0010008	endosome membrane
GO:0002756	MyD88-independent toll-like receptor signaling pathway
GO:0004674	protein serine/threonine kinase activity
GO:0010008	endosome membrane
GO:0002756	MyD88-independent toll-like receptor signaling pathway
GO:0010008	endosome membrane
GO:0002756	MyD88-independent toll-like receptor signaling pathway
GO:0005634	nucleus
GO:0034142	toll-like receptor 4 signaling pathway
GO:0005737	cytoplasm
GO:0010008	endosome membrane
GO:0002756	MyD88-independent toll-like receptor signaling pathway
GO:0005737	cytoplasm
GO:0010008	endosome membrane
GO:0002756	MyD88-independent toll-like receptor signaling pathway
GO:0010008	endosome membrane
GO:0002756	MyD88-independent toll-like receptor signaling pathway
GO:0010008	endosome membrane
GO:0002756	MyD88-independent toll-like receptor signaling pathway
GO:0004197	cysteine-type endopeptidase activity
GO:0010008	endosome membrane
GO:0002756	MyD88-independent toll-like receptor signaling pathway
GO:0002756	MyD88-independent toll-like receptor signaling pathway
GO:0002756	MyD88-independent toll-like receptor signaling pathway
GO:0010008	endosome membrane
GO:0002756	MyD88-independent toll-like receptor signaling pathway
GO:0010008	endosome membrane
GO:0002756	MyD88-independent toll-like receptor signaling pathway
GO:0005886	plasma membrane
GO:0002755	MyD88-dependent toll-like receptor signaling pathway
GO:0005886	plasma membrane
GO:0002755	MyD88-dependent toll-like receptor signaling pathway
GO:0010008	endosome membrane
GO:0002756	MyD88-independent toll-like receptor signaling pathway
GO:0034138	toll-like receptor 3 signaling pathway
GO:0043565	sequence-specific DNA binding
GO:0043565	sequence-specific DNA binding
GO:0043565	sequence-specific DNA binding
GO:0043565	sequence-specific DNA binding
GO:0043565	sequence-specific DNA binding
GO:0005515	protein binding
GO:0005515	protein binding
GO:0043433	negative regulation of DNA-binding transcription factor activity
GO:0003677	DNA binding
GO:0005886	plasma membrane
GO:0005125	cytokine activity
GO:0005615	extracellular space
GO:0050776	regulation of immune response
GO:0005026	transforming growth factor beta receptor activity, type II
GO:0005515	protein binding
GO:0005515	protein binding
GO:0050431	transforming growth factor beta binding
GO:0016021	integral component of membrane
GO:0007179	transforming growth factor beta receptor signaling pathway
GO:0007181	transforming growth factor beta receptor complex assembly
GO:0005515	protein binding
GO:0008201	heparin binding
GO:0005615	extracellular space
GO:0001501	skeletal system development
GO:0030514	negative regulation of BMP signaling pathway
GO:0005615	extracellular space
GO:0032991	protein-containing complex
GO:0005615	extracellular space
GO:0001501	skeletal system development
GO:0005615	extracellular space
GO:0032926	negative regulation of activin receptor signaling pathway
GO:0005615	extracellular space
GO:0005615	extracellular space
GO:0032926	negative regulation of activin receptor signaling pathway
GO:0005125	cytokine activity
GO:0050776	regulation of immune response
GO:0005133	interferon-gamma receptor binding
GO:0042803	protein homodimerization activity
GO:0005615	extracellular space
GO:0042803	protein homodimerization activity
GO:0005515	protein binding
GO:0005615	extracellular space
GO:0030514	negative regulation of BMP signaling pathway
GO:0004674	protein serine/threonine kinase activity
GO:0009986	cell surface
GO:0043235	receptor complex
GO:0006468	protein phosphorylation
GO:0030509	BMP signaling pathway
GO:0046332	SMAD binding
GO:0009986	cell surface
GO:0043235	receptor complex
GO:0001501	skeletal system development
GO:0001502	cartilage condensation
GO:0035108	limb morphogenesis
GO:0030509	BMP signaling pathway
GO:0045597	positive regulation of cell differentiation
GO:0051726	regulation of cell cycle
GO:0005634	nucleus
GO:0051726	regulation of cell cycle
GO:0005737	cytoplasm
GO:0005634	nucleus
GO:0005737	cytoplasm
GO:0005887	integral component of plasma membrane
GO:0007165	signal transduction
GO:0007181	transforming growth factor beta receptor complex assembly
GO:0006468	protein phosphorylation
GO:0004675	transmembrane receptor protein serine/threonine kinase activity
GO:0048185	activin binding
GO:0005887	integral component of plasma membrane
GO:0048179	activin receptor complex
GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway
GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway
GO:0016361	activin receptor activity, type I
GO:0046332	SMAD binding
GO:0005887	integral component of plasma membrane
GO:0009986	cell surface
GO:0006468	protein phosphorylation
GO:0016361	activin receptor activity, type I
GO:0005887	integral component of plasma membrane
GO:0048179	activin receptor complex
GO:0006468	protein phosphorylation
GO:0042981	regulation of apoptotic process
GO:0004675	transmembrane receptor protein serine/threonine kinase activity
GO:0016362	activin receptor activity, type II
GO:0019838	growth factor binding
GO:0042803	protein homodimerization activity
GO:0048179	activin receptor complex
GO:0008584	male gonad development
GO:0009952	anterior/posterior pattern specification
GO:0016362	activin receptor activity, type II
GO:0005887	integral component of plasma membrane
GO:0048179	activin receptor complex
GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway
GO:0004675	transmembrane receptor protein serine/threonine kinase activity
GO:0019838	growth factor binding
GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway
GO:0009952	anterior/posterior pattern specification
GO:0032925	regulation of activin receptor signaling pathway
GO:0050431	transforming growth factor beta binding
GO:0004675	transmembrane receptor protein serine/threonine kinase activity
GO:0005515	protein binding
GO:0016362	activin receptor activity, type II
GO:0005887	integral component of plasma membrane
GO:0048179	activin receptor complex
GO:0005102	signaling receptor binding
GO:0005179	hormone activity
GO:0046983	protein dimerization activity
GO:0005576	extracellular region
GO:0001880	Mullerian duct regression
GO:0007267	cell-cell signaling
GO:0007548	sex differentiation
GO:0005515	protein binding
GO:0005201	extracellular matrix structural constituent
GO:0005509	calcium ion binding
GO:0031012	extracellular matrix
GO:0009887	animal organ morphogenesis
GO:0005634	nucleus
GO:0000123	histone acetyltransferase complex
GO:0019005	SCF ubiquitin ligase complex
GO:0007050	cell cycle arrest
GO:0008285	negative regulation of cell proliferation
GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process
GO:0097193	intrinsic apoptotic signaling pathway
GO:0005154	epidermal growth factor receptor binding
GO:0031012	extracellular matrix
GO:0030199	collagen fibril organization
GO:0005154	epidermal growth factor receptor binding
GO:0031012	extracellular matrix
GO:0030199	collagen fibril organization
GO:0005102	signaling receptor binding
GO:0097190	apoptotic signaling pathway
GO:0005102	signaling receptor binding
GO:0042802	identical protein binding
GO:0005615	extracellular space
GO:0043066	negative regulation of apoptotic process
GO:0031012	extracellular matrix
GO:0005515	protein binding
GO:0032991	protein-containing complex
GO:0005615	extracellular space
GO:0007179	transforming growth factor beta receptor signaling pathway
GO:0005024	transforming growth factor beta-activated receptor activity
GO:0031012	extracellular matrix
GO:0004672	protein kinase activity
GO:0004707	MAP kinase activity
GO:0005634	nucleus
GO:0000165	MAPK cascade
GO:0006468	protein phosphorylation
GO:0007165	signal transduction
GO:0042803	protein homodimerization activity
GO:0004672	protein kinase activity
GO:0004707	MAP kinase activity
GO:0005634	nucleus
GO:0006468	protein phosphorylation
GO:0042803	protein homodimerization activity
GO:0005615	extracellular space
GO:0007368	determination of left/right symmetry
GO:0009952	anterior/posterior pattern specification
GO:0005515	protein binding
GO:0051726	regulation of cell cycle
GO:0030308	negative regulation of cell growth
GO:0051726	regulation of cell cycle
GO:0005515	protein binding
GO:0030308	negative regulation of cell growth
GO:0005515	protein binding
GO:0051726	regulation of cell cycle
GO:0030308	negative regulation of cell growth
GO:0005515	protein binding
GO:0051726	regulation of cell cycle
GO:0005667	transcription factor complex
GO:0010659	cardiac muscle cell apoptotic process
GO:0030036	actin cytoskeleton organization
GO:0005622	intracellular
GO:0006468	protein phosphorylation
GO:0030036	actin cytoskeleton organization
GO:0004674	protein serine/threonine kinase activity
GO:0004674	protein serine/threonine kinase activity
GO:0005634	nucleus
GO:0006468	protein phosphorylation
GO:0006975	DNA damage induced protein phosphorylation
GO:0004672	protein kinase activity
GO:0007165	signal transduction
GO:0004672	protein kinase activity
GO:0007165	signal transduction
GO:0005634	nucleus
GO:0007179	transforming growth factor beta receptor signaling pathway
GO:0003700	DNA-binding transcription factor activity
GO:0005615	extracellular space
GO:0042802	identical protein binding
GO:0016525	negative regulation of angiogenesis
GO:0060055	angiogenesis involved in wound healing
GO:0005515	protein binding
GO:0050431	transforming growth factor beta binding
GO:0005615	extracellular space
GO:0005515	protein binding
GO:0050431	transforming growth factor beta binding
GO:0016525	negative regulation of angiogenesis
GO:0060055	angiogenesis involved in wound healing
GO:0008201	heparin binding
GO:0005509	calcium ion binding
GO:0008201	heparin binding
GO:0042802	identical protein binding
GO:0005615	extracellular space
GO:0007160	cell-matrix adhesion
GO:0003677	DNA binding
GO:0005634	nucleus
GO:0007179	transforming growth factor beta receptor signaling pathway
GO:0003700	DNA-binding transcription factor activity
GO:0005634	nucleus
GO:0003677	DNA binding
GO:0005634	nucleus
GO:0003700	DNA-binding transcription factor activity
GO:0003677	DNA binding
GO:0005634	nucleus
GO:0005634	nucleus
GO:0003700	DNA-binding transcription factor activity
GO:0005634	nucleus
GO:0003700	DNA-binding transcription factor activity
GO:0005634	nucleus
GO:0006975	DNA damage induced protein phosphorylation
GO:0003700	DNA-binding transcription factor activity
GO:0005164	tumor necrosis factor receptor binding
GO:0042802	identical protein binding
GO:0006915	apoptotic process
GO:0005615	extracellular space
GO:0006355	regulation of transcription, DNA-templated
GO:0005576	extracellular region
GO:0005125	cytokine activity
GO:0016021	integral component of membrane
GO:0016021	integral component of membrane
GO:0005615	extracellular space
GO:0001501	skeletal system development
GO:0030509	BMP signaling pathway
GO:0005102	signaling receptor binding
GO:0042803	protein homodimerization activity
GO:0005615	extracellular space
GO:0001649	osteoblast differentiation
GO:0001657	ureteric bud development
GO:0001934	positive regulation of protein phosphorylation
GO:0007498	mesoderm development
GO:0030509	BMP signaling pathway
GO:0001649	osteoblast differentiation
GO:0001657	ureteric bud development
GO:0030509	BMP signaling pathway
GO:0030509	BMP signaling pathway
GO:0042803	protein homodimerization activity
GO:0001501	skeletal system development
GO:0001934	positive regulation of protein phosphorylation
GO:0030509	BMP signaling pathway
GO:0032349	positive regulation of aldosterone biosynthetic process
GO:0005615	extracellular space
GO:0001501	skeletal system development
GO:0030509	BMP signaling pathway
GO:0005515	protein binding
GO:0005615	extracellular space
GO:0007411	axon guidance
GO:0005102	signaling receptor binding
GO:0042803	protein homodimerization activity
GO:0005615	extracellular space
GO:0030509	BMP signaling pathway
GO:0005615	extracellular space
GO:0005102	signaling receptor binding
GO:0005887	integral component of plasma membrane
GO:0030036	actin cytoskeleton organization
GO:0043123	positive regulation of I-kappaB kinase/NF-kappaB signaling
GO:1901224	positive regulation of NIK/NF-kappaB signaling
GO:0005887	integral component of plasma membrane
GO:0032991	protein-containing complex
GO:0032991	protein-containing complex
GO:0007179	transforming growth factor beta receptor signaling pathway
GO:0005160	transforming growth factor beta receptor binding
GO:0031012	extracellular matrix
GO:0030879	mammary gland development
GO:0001540	amyloid-beta binding
GO:0005160	transforming growth factor beta receptor binding
GO:0042803	protein homodimerization activity
GO:0005615	extracellular space
GO:0007179	transforming growth factor beta receptor signaling pathway
GO:0008285	negative regulation of cell proliferation
GO:0005515	protein binding
GO:0032991	protein-containing complex
GO:0042803	protein homodimerization activity
GO:0005615	extracellular space
GO:0005615	extracellular space
GO:0005615	extracellular space
GO:0005160	transforming growth factor beta receptor binding
GO:0042803	protein homodimerization activity
GO:0030879	mammary gland development
GO:0030879	mammary gland development
GO:0046983	protein dimerization activity
GO:0005102	signaling receptor binding
GO:0046983	protein dimerization activity
GO:0005576	extracellular region
GO:0032991	protein-containing complex
GO:0043509	activin A complex
GO:0043512	inhibin A complex
GO:0007166	cell surface receptor signaling pathway
GO:0007267	cell-cell signaling
GO:0009605	response to external stimulus
GO:0030154	cell differentiation
GO:0032925	regulation of activin receptor signaling pathway
GO:0005102	signaling receptor binding
GO:0005515	protein binding
GO:0046983	protein dimerization activity
GO:0005576	extracellular region
GO:0030154	cell differentiation
GO:0046880	regulation of follicle-stimulating hormone secretion
GO:0005102	signaling receptor binding
GO:0046983	protein dimerization activity
GO:0005576	extracellular region
GO:0048180	activin complex
GO:0043065	positive regulation of apoptotic process
GO:0005102	signaling receptor binding
GO:0005515	protein binding
GO:0008083	growth factor activity
GO:0042803	protein homodimerization activity
GO:0005615	extracellular space
GO:0005515	protein binding
GO:0005576	extracellular region
GO:0007411	axon guidance
GO:0046983	protein dimerization activity
GO:0005576	extracellular region
GO:0032991	protein-containing complex
GO:0032926	negative regulation of activin receptor signaling pathway
GO:0005160	transforming growth factor beta receptor binding
GO:0005615	extracellular space
GO:0005615	extracellular space
GO:0008285	negative regulation of cell proliferation
GO:0009948	anterior/posterior axis specification
GO:0005615	extracellular space
GO:0043406	positive regulation of MAP kinase activity
GO:0005615	extracellular space
GO:0007275	multicellular organism development
GO:0007309	oocyte axis specification
GO:0005615	extracellular space
GO:0043406	positive regulation of MAP kinase activity
GO:0030514	negative regulation of BMP signaling pathway
GO:0005634	nucleus
GO:0006355	regulation of transcription, DNA-templated
GO:0007165	signal transduction
GO:0007165	signal transduction
GO:0003713	transcription coactivator activity
GO:0003677	DNA binding
GO:0007179	transforming growth factor beta receptor signaling pathway
GO:0003700	DNA-binding transcription factor activity
GO:0003700	DNA-binding transcription factor activity
GO:0005634	nucleus
GO:0007179	transforming growth factor beta receptor signaling pathway
GO:0003690	double-stranded DNA binding
GO:0003700	DNA-binding transcription factor activity
GO:0008134	transcription factor binding
GO:0005634	nucleus
GO:0005667	transcription factor complex
GO:0003700	DNA-binding transcription factor activity
GO:0005737	cytoplasm
GO:0003713	transcription coactivator activity
GO:0005072	transforming growth factor beta receptor, cytoplasmic mediator activity
GO:0030509	BMP signaling pathway
GO:0005634	nucleus
GO:0030509	BMP signaling pathway
GO:0030617	transforming growth factor beta receptor, inhibitory cytoplasmic mediator activity
GO:0030617	transforming growth factor beta receptor, inhibitory cytoplasmic mediator activity
GO:0005634	nucleus
GO:0007179	transforming growth factor beta receptor signaling pathway
GO:0005515	protein binding
GO:0005634	nucleus
GO:0030509	BMP signaling pathway
GO:0005251	delayed rectifier potassium channel activity
GO:0030553	cGMP binding
GO:0005102	signaling receptor binding
GO:0008083	growth factor activity
GO:0005615	extracellular space
GO:0005615	extracellular space
GO:0042060	wound healing
GO:0005634	nucleus
GO:0009986	cell surface
GO:0009986	cell surface
GO:0016020	membrane
GO:0005249	voltage-gated potassium channel activity
GO:0005250	A-type (transient outward) potassium channel activity
GO:0030425	dendrite
GO:0030425	dendrite
GO:0009986	cell surface
GO:0030425	dendrite
GO:0005250	A-type (transient outward) potassium channel activity
GO:0009986	cell surface
GO:0008076	voltage-gated potassium channel complex
GO:0005886	plasma membrane
GO:0008076	voltage-gated potassium channel complex
GO:0005251	delayed rectifier potassium channel activity
GO:0044440	endosomal part
GO:0005251	delayed rectifier potassium channel activity
GO:0009986	cell surface
GO:0008076	voltage-gated potassium channel complex
GO:0009986	cell surface
GO:0008076	voltage-gated potassium channel complex
GO:0009986	cell surface
GO:0008076	voltage-gated potassium channel complex
GO:0005515	protein binding
GO:0005515	protein binding
GO:0005515	protein binding
GO:0001772	immunological synapse
GO:0045177	apical part of cell
GO:0001771	immunological synapse formation
GO:0051279	regulation of release of sequestered calcium ion into cytosol
GO:0005260	intracellularly ATP-gated chloride channel activity
GO:0005260	intracellularly ATP-gated chloride channel activity
GO:0005515	protein binding
GO:0007155	cell adhesion
GO:0005615	extracellular space
GO:0044425	membrane part
GO:0044425	membrane part
GO:0044425	membrane part
GO:0045352	interleukin-1 type I receptor antagonist activity
GO:0005615	extracellular space
GO:0005125	cytokine activity
GO:0042803	protein homodimerization activity
GO:0005615	extracellular space
GO:0016021	integral component of membrane
GO:0043235	receptor complex
GO:0016524	latrotoxin receptor activity
GO:0043235	receptor complex
GO:0016524	latrotoxin receptor activity
GO:0046983	protein dimerization activity
GO:0005576	extracellular region
GO:0005615	extracellular space
GO:0043512	inhibin A complex
GO:0043512	inhibin A complex
GO:0005576	extracellular region
GO:0016301	kinase activity
GO:0005515	protein binding
GO:0016301	kinase activity
GO:0005515	protein binding
GO:0005938	cell cortex
GO:0001771	immunological synapse formation
GO:0016301	kinase activity
GO:0044877	protein-containing complex binding
GO:0005515	protein binding
GO:0006915	apoptotic process
GO:0003779	actin binding
GO:0002102	podosome
GO:0005886	plasma membrane
GO:0005874	microtubule
GO:0000073	mitotic spindle pole body separation
GO:0051299	centrosome separation
GO:0008233	peptidase activity
GO:0005615	extracellular space
GO:0005886	plasma membrane
GO:0050852	T cell receptor signaling pathway
GO:0090630	activation of GTPase activity
GO:0001618	virus receptor activity
GO:0005515	protein binding
GO:0043184	vascular endothelial growth factor receptor 2 binding
GO:0030947	regulation of vascular endothelial growth factor receptor signaling pathway
GO:0005515	protein binding
GO:0030947	regulation of vascular endothelial growth factor receptor signaling pathway
GO:0043184	vascular endothelial growth factor receptor 2 binding
GO:0005515	protein binding
GO:0005515	protein binding
GO:0019902	phosphatase binding
GO:0016020	membrane
GO:0043066	negative regulation of apoptotic process
GO:0005515	protein binding
GO:0005515	protein binding
GO:0005515	protein binding
GO:0005737	cytoplasm
GO:0044445	cytosolic part
GO:0008284	positive regulation of cell proliferation
GO:0005515	protein binding
GO:0005515	protein binding
GO:0005515	protein binding
GO:0005515	protein binding
GO:0008201	heparin binding
GO:0043184	vascular endothelial growth factor receptor 2 binding
GO:0005515	protein binding
GO:0004707	MAP kinase activity
GO:0005515	protein binding
GO:0006915	apoptotic process
GO:0005515	protein binding
GO:0005737	cytoplasm
GO:0015271	outward rectifier potassium channel activity
GO:0012501	programmed cell death
GO:0005515	protein binding
GO:0070098	chemokine-mediated signaling pathway
GO:0004674	protein serine/threonine kinase activity
GO:0005515	protein binding
GO:0005741	mitochondrial outer membrane
GO:0043066	negative regulation of apoptotic process
GO:0005515	protein binding
GO:0005634	nucleus
GO:0045892	negative regulation of transcription, DNA-templated
GO:0004708	MAP kinase kinase activity
GO:0009405	pathogenesis
GO:0009405	pathogenesis
GO:0005515	protein binding
GO:0000155	phosphorelay sensor kinase activity
GO:0016021	integral component of membrane
GO:0000160	phosphorelay signal transduction system
GO:0018106	peptidyl-histidine phosphorylation
GO:0016772	transferase activity, transferring phosphorus-containing groups
GO:0004673	protein histidine kinase activity
GO:0005524	ATP binding
GO:0016772	transferase activity, transferring phosphorus-containing groups
GO:0000160	phosphorelay signal transduction system
GO:0010041	response to iron(III) ion
GO:0018106	peptidyl-histidine phosphorylation
GO:0006473	protein acetylation
GO:0016772	transferase activity, transferring phosphorus-containing groups
GO:0009061	anaerobic respiration
GO:0042802	identical protein binding
GO:0006457	protein folding
GO:0005737	cytoplasm
GO:0022625	cytosolic large ribosomal subunit
GO:0003735	structural constituent of ribosome
GO:0022627	cytosolic small ribosomal subunit
GO:0006412	translation
GO:0000156	phosphorelay response regulator activity
GO:0003677	DNA binding
GO:0000160	phosphorelay signal transduction system
GO:0006355	regulation of transcription, DNA-templated
GO:0004332	fructose-bisphosphate aldolase activity
GO:0008270	zinc ion binding
GO:0016052	carbohydrate catabolic process
GO:0000155	phosphorelay sensor kinase activity
GO:0000160	phosphorelay signal transduction system
GO:0018106	peptidyl-histidine phosphorylation
GO:0032101	regulation of response to external stimulus
GO:0004713	protein tyrosine kinase activity
GO:0006099	tricarboxylic acid cycle
GO:0000287	magnesium ion binding
GO:0004824	lysine-tRNA ligase activity
GO:0005524	ATP binding
GO:0006412	translation
GO:0006430	lysyl-tRNA aminoacylation
GO:0009152	purine ribonucleotide biosynthetic process
GO:0015949	nucleobase-containing small molecule interconversion
GO:0000155	phosphorelay sensor kinase activity
GO:0016021	integral component of membrane
GO:0000160	phosphorelay signal transduction system
GO:0009061	anaerobic respiration
GO:0005488	binding
GO:0005515	protein binding
GO:0042597	periplasmic space
GO:0042802	identical protein binding
GO:0009986	cell surface
GO:0005102	signaling receptor binding
GO:0005887	integral component of plasma membrane
GO:0008236	serine-type peptidase activity
GO:0008236	serine-type peptidase activity
GO:0016540	protein autoprocessing
GO:0019082	viral protein processing
GO:0019082	viral protein processing
GO:0005737	cytoplasm
GO:0005737	cytoplasm
GO:0016020	membrane
GO:0032147	activation of protein kinase activity
GO:1902042	negative regulation of extrinsic apoptotic signaling pathway via death domain receptors
GO:0045296	cadherin binding
GO:0003713	transcription coactivator activity
GO:0005515	protein binding
GO:0005634	nucleus
GO:0030617	transforming growth factor beta receptor, inhibitory cytoplasmic mediator activity
GO:0005634	nucleus
