GSK3B PI4K2B
GSK3B PRKD2
GSK3B BLK
GSK3B CDK7
GSK3B CAMKK2
GSK3B PRKAA2
GSK3B CDK1
GSK3B CAMK1
GSK3B EPHA5
GSK3B EPHA10
GSK3B DSTYK
GSK3B MINK1
GSK3B PRKD3
GSK3B STK38L
PDPK1 HK2
PDPK1 MAP2K5
PDPK1 PKM
PDPK1 BTK
PDPK1 PRKCQ
PDPK1 EPHB2
PDPK1 TGFBR2
PDPK1 RPS6KA3
PDPK1 MAP2K7
PDPK1 IKBKB
PDPK1 MAP2K3
PDPK1 MAPKAPK5
PDPK1 MARK3
PDPK1 PRKDC
PDPK1 ATM
PDPK1 LIMK1
PDPK1 RPS6KB1
PDPK1 MAP3K3
PDPK1 MAPK7
PDPK1 PKN2
PDPK1 MAPK11
PDPK1 RIPK1
PDPK1 PRKD1
PDPK1 GRK2
PDPK1 CDK6
PDPK1 IGF1R
PDPK1 EGFR
PDPK1 FLT4
PDPK1 FYN
PDPK1 KIT
PDPK1 JAK3
PDPK1 CDK5
PDPK1 KSR1
PDPK1 NEK11
PDPK1 PAK3
PDPK1 CDK2
PDPK1 PIK3CD
PDPK1 STK26
PDPK1 BLK
PDPK1 HIPK2
PDPK1 SRPK1
PDPK1 SIK2
PDPK1 CDK1
PDPK1 TTK
PDPK1 IRAK4
PDPK1 PRKACB
PDPK1 LRRK2
PDPK1 PFKP
PDPK1 NME2
PDPK1 CDK16
PDPK1 PRKG2
PDPK1 RIOK2
PDPK1 NTRK2
PDPK1 PRKX
PDPK1 IP6K3
PDPK1 NME3
HK2 MAP3K11
HK2 ILK
HK2 PIK3CG
HK2 SRPK1
HK2 LRRK2
PRKCE PRKCG
PRKCE PRKCZ
PRKCE PKM
PRKCE TTN
PRKCE PRKACA
PRKCE MAP3K20
PRKCE MAP3K8
PRKCE MAP2K4
PRKCE MAPK3
PRKCE MAP3K11
PRKCE MAP2K7
PRKCE IKBKB
PRKCE MARK3
PRKCE BMPR1A
PRKCE MAPK8
PRKCE PRKDC
PRKCE RPS6KA2
PRKCE TRIM24
PRKCE MAP3K3
PRKCE MAP3K5
PRKCE SGK1
PRKCE PAK1
PRKCE CDK9
PRKCE AKT1
PRKCE CDK6
PRKCE EGFR
PRKCE FGFR1
PRKCE CLK2
PRKCE FYN
PRKCE MET
PRKCE HCK
PRKCE PIP4K2C
PRKCE ERBB2
PRKCE PRKAA1
PRKCE ACVR1B
PRKCE MYLK2
PRKCE MELK
PRKCE BRAF
PRKCE CSNK1D
PRKCE MTOR
PRKCE AURKA
PRKCE CDK13
PRKCE MAP4K4
PRKCE CLK1
PRKCE RIOK2
PRKCE ROS1
PRKCE IRAK2
PRKCE ULK2
PRKCE PPIP5K2
PRKCE NEK9
PRKCE AAK1
PRKCE MARK1
PRKCE UHMK1
PIK3CB MARK2
PIK3CB BTK
PIK3CB TGFBR1
PIK3CB MAP3K8
PIK3CB KDR
PIK3CB NTRK1
PIK3CB MAPK3
PIK3CB WEE1
PIK3CB RPS6KA3
PIK3CB STK11
PIK3CB MAP2K7
PIK3CB MAPK14
PIK3CB MAPKAPK5
PIK3CB BMPR1A
PIK3CB TRIM28
PIK3CB RPS6KB1
PIK3CB MAP3K5
PIK3CB MAPK11
PIK3CB PRKD1
PIK3CB AKT1
PIK3CB PLK1
PIK3CB CDK4
PIK3CB STK35
PIK3CB IGF1R
PIK3CB FGFR1
PIK3CB FGFR3
PIK3CB LCK
PIK3CB PAK2
PIK3CB CSK
PIK3CB KSR1
PIK3CB EPHA8
PIK3CB GSK3A
PIK3CB PRKAA1
PIK3CB ROCK2
PIK3CB STK25
PIK3CB TTBK2
PIK3CB PIK3CD
PIK3CB PAK6
PIK3CB PI4KA
PIK3CB CSNK1E
PIK3CB DYRK1A
PIK3CB RIPK3
PIK3CB MAP4K4
PIK3CB CAMK1
PIK3CB PDK3
PIK3CB VRK2
PIK3CB CSNK1G3
PIK3CB PDK4
MARK4 PKM
MARK4 PRKACA
MARK4 WEE1
MARK4 STK11
MARK4 CSNK2A2
MARK4 PLK1
MARK4 EGFR
MARK4 PAK4
MARK4 FES
MARK4 ERBB3
MARK4 PBK
MARK4 CSNK2A1
PRKCG STK11
PRKCG MAP2K3
PRKCG TRIM28
PRKCG MAP3K5
PRKCG PAK1
PRKCG MAP3K14
PRKCG PRKD1
PRKCG AKT1
PRKCG STK4
PRKCG NME1
PRKCG HCK
PRKCG JAK1
PRKCG PIK3CG
PRKCG PIP4K2A
PRKCG TNK2
PRKCG PRKAA1
PRKCG PTK6
PRKCG STK38
PRKCG LRRK2
PRKCG HUNK
IRAK1 PKM
IRAK1 TGFBR1
IRAK1 TGFBR2
IRAK1 MAP2K4
IRAK1 NTRK1
IRAK1 MAPK3
IRAK1 PTK2
IRAK1 MAP2K6
IRAK1 TRIM28
IRAK1 RPS6KB1
IRAK1 MAP3K5
IRAK1 RIPK1
IRAK1 AKT1
IRAK1 AURKB
IRAK1 CDK4
IRAK1 MET
IRAK1 LCK
IRAK1 PAK2
IRAK1 PIP5K1B
IRAK1 STK26
IRAK1 CSNK1E
IRAK1 SRPK1
IRAK1 SRPK2
IRAK1 NLK
IRAK1 NEK9
IRAK1 AAK1
PRKCZ MAP2K5
PRKCZ PRKCQ
PRKCZ BMPR1B
PRKCZ MAP2K4
PRKCZ MAP2K6
PRKCZ MAP2K3
PRKCZ MARK3
PRKCZ MAPK8
PRKCZ PRKDC
PRKCZ MKNK1
PRKCZ STRADA
PRKCZ ILK
PRKCZ MAP3K5
PRKCZ ERN1
PRKCZ MAPK7
PRKCZ PKN2
PRKCZ PAK1
PRKCZ CHEK1
PRKCZ RIPK1
PRKCZ CSNK2A2
PRKCZ CDK9
PRKCZ GRK2
PRKCZ ACVR1
PRKCZ NEK8
PRKCZ IGF1R
PRKCZ FLT4
PRKCZ NME4
PRKCZ FYN
PRKCZ EPHA2
PRKCZ JAK2
PRKCZ LCK
PRKCZ TYK2
PRKCZ RIPK2
PRKCZ PIP5K1B
PRKCZ PIP4K2C
PRKCZ CDK5
PRKCZ ERBB2
PRKCZ PRKAA1
PRKCZ PBK
PRKCZ TTBK2
PRKCZ PIK3CD
PRKCZ BRAF
PRKCZ CSNK1E
PRKCZ ALK
PRKCZ GAK
PRKCZ CDK1
PRKCZ DYRK2
PRKCZ CAMK1
PRKCZ ACVR2B
PRKCZ PIK3R4
PRKCZ MAPKAPK2
PRKCZ PDK4
MAP2K5 PRKACA
MAP2K5 AMHR2
MAP2K5 BMPR1B
MAP2K5 TGFBR2
MAP2K5 MAP3K8
MAP2K5 STK11
MAP2K5 PRKDC
MAP2K5 MAP3K2
MAP2K5 MAPK12
MAP2K5 RPS6KA5
MAP2K5 RPS6KB2
MAP2K5 RAF1
MAP2K5 EGFR
MAP2K5 JAK1
MAP2K5 CDK5
MAP2K5 KSR1
MAP2K5 CDK2
MAP2K5 VRK1
MAP2K5 CDK1
MAP2K5 CDK11B
DAPK3 CHUK
DAPK3 NTRK1
DAPK3 PIK3CG
DAPK3 PRKAA2
DAPK3 IP6K2
PKM MOS
PKM CHUK
PKM MAP3K8
PKM NTRK1
PKM NTRK3
PKM MAPK3
PKM WEE1
PKM RPS6KA3
PKM STK11
PKM IKBKB
PKM MAP2K6
PKM MAPK14
PKM MAP2K3
PKM MAPKAPK5
PKM PLK4
PKM PRKDC
PKM RPS6KA2
PKM TRIM24
PKM MKNK1
PKM RPS6KB1
PKM ILK
PKM MAP3K5
PKM MAPK7
PKM SGK1
PKM PAK1
PKM MAPK11
PKM CHEK1
PKM RIPK1
PKM CHEK2
PKM RPS6KB2
PKM PRKCH
PKM CSNK2A2
PKM STK36
PKM AKT1
PKM STRADB
PKM PLK1
PKM CDK4
PKM CSNK1A1
PKM DAPK2
PKM EIF2AK4
PKM ITK
PKM RAF1
PKM STK3
PKM STK4
PKM EGFR
PKM FGFR1
PKM BRD2
PKM FGFR2
PKM FYN
PKM EPHA2
PKM HCK
PKM JAK2
PKM LCK
PKM RIPK2
PKM PIP5K1C
PKM TBK1
PKM EEF2K
PKM DAPK1
PKM CDK5
PKM ERBB2
PKM PRKAA1
PKM PASK
PKM CSNK2A1
PKM CDK2
PKM PI4KA
PKM PFKL
PKM TRIB3
PKM EPHB4
PKM CSNK1D
PKM CSNK1E
PKM CDK7
PKM EPHB1
PKM EPHA1
PKM PRKAA2
PKM SRPK1
PKM SIK2
PKM MTOR
PKM STK38
PKM CKM
PKM IRAK4
PKM PRKACB
PKM MAP4K4
PKM TEK
PKM PFKP
PKM MKNK2
PKM CLK1
PKM PRKG2
PKM CDK12
PKM PKMYT1
PKM EPHA6
PKM ULK2
PKM AXL
PKM VRK2
PKM MAST3
PKM MAP3K21
PKM PRKD3
PKM TRIB1
PKM IP6K1
PKM RIPK4
PKM CAMK4
PKM MAPKAPK2
PKM PLK3
PKM AAK1
PKM DCLK1
PKM PKN3
PKM NRK
MARK2 MAP3K12
MARK2 PRKDC
MARK2 CSNK2A2
MARK2 CSNK1A1
MARK2 IGF1R
MARK2 RAF1
MARK2 MET
MARK2 PIK3CG
MARK2 CSK
MARK2 KSR1
MARK2 ERBB2
MARK2 EPHA3
MARK2 PFKL
MARK2 BRAF
MARK2 BLK
MARK2 PRKAA2
MARK2 EPHB6
MARK2 MYLK3
MARK2 MAST3
MARK2 AK2
BTK PRKCQ
BTK MATK
BTK PRKACA
BTK TGFBR2
BTK MAP3K8
BTK MAP3K11
BTK PTK2
BTK MARK3
BTK PRKDC
BTK PKN2
BTK LATS2
BTK FGFR1
BTK FYN
BTK ERBB4
BTK HCK
BTK JAK2
BTK PIK3CG
BTK RIPK2
BTK PIP4K2B
BTK CDK5
BTK EPHA8
BTK AKT2
BTK MAP3K1
BTK PAK6
BTK CSNK1D
BTK DYRK1A
BTK CDK1
BTK AURKA
BTK RIOK1
BTK GRK5
BTK FRK
BTK NEK1
BTK PIKFYVE
BTK RIPK4
BTK AK2
BTK ADCK1
PRKCQ TTN
PRKCQ TXK
PRKCQ TGFBR1
PRKCQ NTRK1
PRKCQ MAPK8
PRKCQ MAPK13
PRKCQ ILK
PRKCQ MAP3K5
PRKCQ PAK1
PRKCQ CHEK1
PRKCQ CHEK2
PRKCQ RPS6KB2
PRKCQ CSNK2A2
PRKCQ ACVR1
PRKCQ FGFR1
PRKCQ LCK
PRKCQ WNK1
PRKCQ MAP3K1
PRKCQ BLK
PRKCQ SRPK2
PRKCQ AURKA
PRKCQ DYRK2
PRKCQ CDK19
PRKCQ MAP4K4
PRKCQ AKT3
PRKCQ PAK5
PRKCQ EPHB6
PRKCQ DCLK1
OBSCN ATM
TTN MAP3K20
TTN WEE1
TTN MARK3
TTN MAPK8
TTN SGK1
TTN AKT1
TTN STK4
TTN EGFR
TTN FYN
TTN JAK3
TTN TBK1
TTN TNK2
TTN PRKAA1
TTN SNRK
TTN PFKL
TTN ULK1
TTN MTOR
TTN PRKACB
TTN FGFR4
TTN AK2
MOS PAK1
MOS EPHA2
MOS PIP5K1B
MOS KSR1
MOS MLKL
MOS RIPK4
DDR2 PTK2
DDR2 AKT1
MATK RPS6KA3
MATK MAP2K6
MATK MAP2K3
MATK MAP3K2
MATK AKT1
MATK IGF1R
MATK PAK2
MATK PIP4K2B
MATK PRKACB
MATK CAMK1G
MATK FLT3
MATK MAP3K9
TXK NTRK3
TXK MAPK8
TXK TRIM28
TXK CDK4
TXK CDKL5
TXK CDK13
TXK EPHA6
TXK VRK2
TXK PIKFYVE
EPHB2 PRKACA
EPHB2 MAPK3
EPHB2 RPS6KA3
EPHB2 PRKCI
EPHB2 MAP2K7
EPHB2 MAPK8
EPHB2 CAMK2G
EPHB2 ILK
EPHB2 NEK8
EPHB2 CDK4
EPHB2 FYN
EPHB2 JAK1
EPHB2 LCK
EPHB2 PIK3CG
EPHB2 TYK2
EPHB2 PIP4K2A
EPHB2 CDK5
EPHB2 KSR1
EPHB2 PIK3C2A
EPHB2 ERBB2
EPHB2 AKT2
EPHB2 CDK2
EPHB2 PFKL
EPHB2 EPHB4
EPHB2 EPHA1
EPHB2 IRAK4
EPHB2 LRRK2
EPHB2 PKMYT1
EPHB2 ULK2
EPHB2 CDK14
PRKACA TGFBR2
PRKACA CHUK
PRKACA MAP2K4
PRKACA MAPK3
PRKACA PRKCI
PRKACA MAP2K7
PRKACA PTK2
PRKACA MAP2K6
PRKACA MAPK14
PRKACA MAPKAPK5
PRKACA BMPR1A
PRKACA MAPK8
PRKACA PRKDC
PRKACA PKN1
PRKACA MAPK9
PRKACA RPS6KB1
PRKACA ILK
PRKACA MAP3K3
PRKACA MAPK7
PRKACA SGK1
PRKACA PAK1
PRKACA TLK1
PRKACA RPS6KB2
PRKACA CASK
PRKACA CSNK2A2
PRKACA AURKB
PRKACA IGF1R
PRKACA STK4
PRKACA EGFR
PRKACA FGFR1
PRKACA FYN
PRKACA EPHA2
PRKACA JAK2
PRKACA LCK
PRKACA PIK3CG
PRKACA PAK2
PRKACA JAK3
PRKACA PIP5K1C
PRKACA PIP4K2A
PRKACA CDK5
PRKACA ERBB3
PRKACA PIK3C2A
PRKACA PDK1
PRKACA PRKAA1
PRKACA IKBKE
PRKACA LRRK1
PRKACA CDK2
PRKACA PIK3CD
PRKACA BRD4
PRKACA BMX
PRKACA CDC42BPB
PRKACA TAOK1
PRKACA BUB1
PRKACA SRPK1
PRKACA CDK1
PRKACA PRKG1
PRKACA AURKA
PRKACA LRRK2
PRKACA GRK5
PRKACA PRKACG
PRKACA RIOK2
PRKACA CAMK1
PRKACA PIK3C3
PRKACA AKT3
PRKACA LTK
PRKACA WNK2
PRKACA IRAK2
PRKACA ULK2
PRKACA FLT3
PRKACA TNIK
PRKACA DCK
PRKACA DCLK1
PRKACA UHMK1
MAPK15 MAPK9
MAPK15 RAF1
MAPK15 ERBB3
MAPK15 MTOR
AMHR2 EPHA2
TGFBR1 MAPK3
TGFBR1 PRKCI
TGFBR1 MAPK14
TGFBR1 MAP2K3
TGFBR1 EPHB3
TGFBR1 PRKDC
TGFBR1 MAP3K7
TGFBR1 TRIM24
TGFBR1 RPS6KB1
TGFBR1 ERN1
TGFBR1 MAP3K14
TGFBR1 NEK6
TGFBR1 PRKD1
TGFBR1 CSNK2A2
TGFBR1 AKT1
TGFBR1 PLK1
TGFBR1 CDK6
TGFBR1 EGFR
TGFBR1 KIT
TGFBR1 PAK4
TGFBR1 RIPK2
TGFBR1 ERBB3
TGFBR1 PAK3
TGFBR1 MAP3K1
TGFBR1 BMX
TGFBR1 BLK
TGFBR1 EPHA1
TGFBR1 SRPK2
TGFBR1 NUAK1
TGFBR1 AURKA
TGFBR1 BRD3
TGFBR1 ROS1
TGFBR1 EPHA6
TGFBR1 FLT3
TGFBR1 MAST3
TGFBR1 AK2
TGFBR1 SBK1
ACVRL1 RIPK1
ACVRL1 CDK6
ACVRL1 JAK2
ACVRL1 WNK4
ACVRL1 PRKACB
BMPR1B MAP2K4
BMPR1B PTK2
BMPR1B PLK4
BMPR1B LATS1
BMPR1B RPS6KA2
BMPR1B CDK4
BMPR1B ITK
BMPR1B PIK3CG
BMPR1B FES
BMPR1B ROCK1
BMPR1B CDK5
BMPR1B ROCK2
BMPR1B LRRK1
BMPR1B TTBK2
BMPR1B PI4KA
BMPR1B EPHA3
BMPR1B BRAF
BMPR1B CDK1
BMPR1B PFKP
BMPR1B RET
MAP3K20 MAP2K7
MAP3K20 MAPK14
MAP3K20 MAPKAPK5
MAP3K20 FGFR1
MAP3K20 LRRK2
TGFBR2 NTRK1
TGFBR2 STK11
TGFBR2 MAP2K6
TGFBR2 MAPK8
TGFBR2 MAP3K7
TGFBR2 MAPK13
TGFBR2 CSNK2A2
TGFBR2 AKT1
TGFBR2 PAK3
TGFBR2 PRKAA1
TGFBR2 CSNK2A1
TGFBR2 CSNK1E
TGFBR2 EPHA1
TGFBR2 SRPK1
TGFBR2 TEK
TGFBR2 FGFR4
TGFBR2 CAMKV
CHUK MAP2K4
CHUK NTRK1
CHUK MAP2K7
CHUK IKBKB
CHUK MAP2K6
CHUK MAPKAPK5
CHUK MAPK8
CHUK MAP3K7
CHUK RPS6KB1
CHUK AURKB
CHUK IGF1R
CHUK ITK
CHUK RAF1
CHUK FGFR1
CHUK EPHA2
CHUK JAK1
CHUK PIP4K2C
CHUK EEF2K
CHUK CDK5
CHUK CAMK2B
CHUK ERBB2
CHUK PDK1
CHUK CSNK2A1
CHUK MAP3K1
CHUK PRKAA2
CHUK TTK
CHUK AURKA
CHUK CDK13
CHUK CKM
CHUK PRKACB
CHUK AKT3
CHUK PFKM
CHUK EPHB6
CHUK SCYL1
CHUK RIPK4
CHUK IPMK
MAP3K8 NTRK1
MAP3K8 MAPK3
MAP3K8 STK11
MAP3K8 MAP2K3
MAP3K8 MAPK9
MAP3K8 STRADA
MAP3K8 RPS6KB2
MAP3K8 STK4
MAP3K8 LATS2
MAP3K8 HCK
MAP3K8 JAK1
MAP3K8 RIPK2
MAP3K8 CSK
MAP3K8 CDK1
MAP3K8 RIOK2
MAP3K8 CAMK1
MAP3K8 AK2
MAP2K4 NTRK1
MAP2K4 PRKCI
MAP2K4 MAPK14
MAP2K4 EPHB3
MAP2K4 PRKDC
MAP2K4 MAP3K2
MAP2K4 BUB1B
MAP2K4 MAPK7
MAP2K4 PRKD1
MAP2K4 NUAK2
MAP2K4 CDK4
MAP2K4 CSNK1A1
MAP2K4 EGFR
MAP2K4 FGFR1
MAP2K4 FYN
MAP2K4 KIT
MAP2K4 HCK
MAP2K4 JAK1
MAP2K4 PAK2
MAP2K4 ROCK1
MAP2K4 CAMK2D
MAP2K4 WNK4
MAP2K4 TNK2
MAP2K4 MAP3K1
MAP2K4 VRK3
MAP2K4 BRAF
MAP2K4 CSNK1D
MAP2K4 EPHB1
MAP2K4 MAST1
MAP2K4 PRKAA2
MAP2K4 CDK1
MAP2K4 LRRK2
MAP2K4 AKT3
MAP2K4 IRAK2
MAP2K4 CDK18
MAP2K4 MINK1
MAP2K4 NME3
KDR NTRK1
KDR RPS6KA3
KDR IKBKB
KDR MARK3
KDR PAK1
KDR CSNK2A2
KDR CDK9
KDR BRSK2
KDR ERBB4
KDR EPHA2
KDR LCK
KDR WNK1
KDR PAK2
KDR PIP4K2C
KDR EEF2K
KDR CDK5
KDR ERBB3
KDR PFKL
KDR CSNK1D
KDR ALK
KDR CAMKK2
KDR NUAK1
KDR CDK20
KDR PFKP
KDR FRK
KDR RIPK4
KDR MAPKAPK2
NTRK1 MAPK3
NTRK1 WEE1
NTRK1 RPS6KA3
NTRK1 PTK2
NTRK1 MAP3K10
NTRK1 MAPK14
NTRK1 MAP2K3
NTRK1 MAPKAPK5
NTRK1 MAP3K12
NTRK1 MAP3K7
NTRK1 MAPK12
NTRK1 CDC42BPA
NTRK1 MAPK9
NTRK1 MAPK7
NTRK1 MAP3K14
NTRK1 MAPK11
NTRK1 CHEK1
NTRK1 CASK
NTRK1 MAST2
NTRK1 CDK9
NTRK1 AKT1
NTRK1 CDK4
NTRK1 CDK6
NTRK1 RAF1
NTRK1 STK3
NTRK1 LATS2
NTRK1 EGFR
NTRK1 FGFR1
NTRK1 NME1
NTRK1 FGFR2
NTRK1 FYN
NTRK1 MET
NTRK1 HCK
NTRK1 JAK1
NTRK1 LCK
NTRK1 PAK4
NTRK1 PAK2
NTRK1 PIP5K1C
NTRK1 PIP4K2A
NTRK1 ACVR2A
NTRK1 SGK196
NTRK1 CAMK2D
NTRK1 ERBB2
NTRK1 PDK1
NTRK1 CAMK2A
NTRK1 ABL2
NTRK1 MERTK
NTRK1 PAK3
NTRK1 PASK
NTRK1 NEK7
NTRK1 SNRK
NTRK1 CSNK2A1
NTRK1 CDK2
NTRK1 PIK3CD
NTRK1 MELK
NTRK1 VRK1
NTRK1 BLK
NTRK1 CSNK1E
NTRK1 CDK7
NTRK1 EPHB1
NTRK1 PRKAA2
NTRK1 ULK1
NTRK1 RIOK3
NTRK1 CDK1
NTRK1 MTOR
NTRK1 PIM2
NTRK1 LRRK2
NTRK1 HK1
NTRK1 MAP4K4
NTRK1 CDK3
NTRK1 CAMK1
NTRK1 EPHA5
NTRK1 FN3KRP
NTRK1 EPHA7
NTRK1 PCK2
NTRK1 MAP3K6
NTRK1 EPHA6
NTRK1 ULK2
NTRK1 CDK14
NTRK1 CAMK1D
NTRK1 STK31
NTRK1 ROR2
NTRK1 IP6K2
NTRK1 MUSK
NTRK1 DCK
NTRK1 MAPKAPK3
NTRK1 DDR1
NTRK3 MAPK10
NTRK3 TRIM28
NTRK3 MAP3K5
NTRK3 PRKCH
NTRK3 FGFR1
NTRK3 NME1
NTRK3 KSR1
NTRK3 PRKACB
NTRK3 PFKP
NTRK3 FGFR4
MAPK3 RPS6KA3
MAPK3 STK11
MAPK3 PTK2
MAPK3 MAP2K6
MAPK3 MAPK14
MAPK3 MAP3K12
MAPK3 STK39
MAPK3 EPHB3
MAPK3 TEC
MAPK3 TRIO
MAPK3 MAPK8
MAPK3 MAP3K7
MAPK3 MAPK13
MAPK3 LATS1
MAPK3 MAPK9
MAPK3 MAPK10
MAPK3 LIMK2
MAPK3 RPS6KB1
MAPK3 ILK
MAPK3 MAP3K3
MAPK3 SGK1
MAPK3 MAPK11
MAPK3 PDK2
MAPK3 CHEK2
MAPK3 RPS6KB2
MAPK3 PRKCH
MAPK3 PRKD1
MAPK3 CSNK2A2
MAPK3 AKT1
MAPK3 GRK2
MAPK3 PLK1
MAPK3 CDK4
MAPK3 EIF2AK4
MAPK3 RAF1
MAPK3 FGFR1
MAPK3 EPHA4
MAPK3 FGFR2
MAPK3 FYN
MAPK3 MET
MAPK3 HCK
MAPK3 INSR
MAPK3 JAK2
MAPK3 JAK1
MAPK3 LCK
MAPK3 TYK2
MAPK3 PAK2
MAPK3 RIPK2
MAPK3 ERBB3
MAPK3 CAMK2B
MAPK3 WNK4
MAPK3 TNK2
MAPK3 AKT2
MAPK3 IKBKE
MAPK3 ROCK2
MAPK3 LRRK1
MAPK3 STK25
MAPK3 CDK2
MAPK3 ACVR1B
MAPK3 BRD4
MAPK3 BMX
MAPK3 STK26
MAPK3 BRAF
MAPK3 BLK
MAPK3 CSNK1E
MAPK3 EPHB1
MAPK3 ALK
MAPK3 TAOK1
MAPK3 CAMKK2
MAPK3 NUAK1
MAPK3 CDK1
MAPK3 PRKG1
MAPK3 MTOR
MAPK3 AURKA
MAPK3 CDK8
MAPK3 GRK5
MAPK3 MAP4K4
MAPK3 PFKP
MAPK3 NME2
MAPK3 GRK3
MAPK3 RIOK2
MAPK3 STK40
MAPK3 NEK1
MAPK3 NME7
MAPK3 IRAK2
MAPK3 MAP3K6
MAPK3 CSNK1G2
MAPK3 VRK2
MAPK3 MAPKAPK2
MAPK3 DCK
MAPK3 TSSK1B
MAPK3 IPMK
BRSK1 BMPR1A
BRSK1 PAK1
BRSK1 AKT1
BRSK1 KIT
BRSK1 HCK
BRSK1 JAK2
BRSK1 PIK3CG
BRSK1 CSK
BRSK1 FGFR4
WEE1 MKNK1
WEE1 PAK1
WEE1 TLK2
WEE1 EGFR
WEE1 AKT2
WEE1 PRKAA1
WEE1 STK16
WEE1 BRD4
WEE1 PFKL
WEE1 PRKD2
WEE1 CSNK1E
WEE1 LRRK2
WEE1 AGK
RPS6KA3 MAP3K11
RPS6KA3 CHEK1
RPS6KA3 CDK9
RPS6KA3 PLK1
RPS6KA3 IGF1R
RPS6KA3 STK3
RPS6KA3 EGFR
RPS6KA3 EPHA4
RPS6KA3 FYN
RPS6KA3 EPHA2
RPS6KA3 LCK
RPS6KA3 CSK
RPS6KA3 BMX
RPS6KA3 PRKAA2
RPS6KA3 BUB1
RPS6KA3 MAP4K4
RPS6KA3 CLK1
STK11 MAP2K3
STK11 BMPR1A
STK11 MAPK8
STK11 MAP3K14
STK11 CAMKK1
STK11 PRKD1
STK11 CSNK2A2
STK11 AKT1
STK11 STRADB
STK11 AURKB
STK11 CDK4
STK11 FYN
STK11 MET
STK11 KIT
STK11 JAK1
STK11 FES
STK11 PIP4K2C
STK11 FER
STK11 PRKAA1
STK11 IKBKE
STK11 ROCK2
STK11 STK24
STK11 PAK6
STK11 BRD4
STK11 PIM1
STK11 ROR1
STK11 ALK
STK11 BUB1
STK11 AURKA
STK11 PRKACB
STK11 ICK
STK11 FGFR4
STK11 CAMK1
STK11 CDK12
STK11 AKT3
STK11 RET
STK11 NEK1
STK11 EPHA5
STK11 PAK5
STK11 PTK7
STK11 CAMKV
STK11 TNIK
STK11 IP6K2
STK11 AGK
PRKCI MAPK14
PRKCI EPHB3
PRKCI MAPK13
PRKCI MAPK10
PRKCI LIMK2
PRKCI STRADA
PRKCI BUB1B
PRKCI MAP3K5
PRKCI PLK1
PRKCI FYN
PRKCI MET
PRKCI PAK2
PRKCI ACVR2A
PRKCI TTBK2
PRKCI EPHA3
PRKCI PI4K2B
PRKCI CSNK1D
PRKCI CAMKK2
PRKCI MAP3K21
MAP3K11 MAP2K6
MAP3K11 MAP3K7
MAP3K11 OXSR1
MAP3K11 ACVR1
MAP3K11 LATS2
MAP3K11 EGFR
MAP3K11 FGFR1
MAP3K11 PIK3CG
MAP3K11 AKT2
MAP3K11 PRKAA2
MAP3K11 AURKA
MAP3K11 GRK5
MAP3K11 PFKP
MAP3K11 CAMK1
MAP3K11 MUSK
MAP3K11 DCK
MAP3K11 MAPKAPK3
MAP2K7 IKBKB
MAP2K7 MAP3K10
MAP2K7 MAPK14
MAP2K7 PLK4
MAP2K7 RPS6KA2
MAP2K7 MAP3K5
MAP2K7 CHEK1
MAP2K7 PRKD1
MAP2K7 RAF1
MAP2K7 LATS2
MAP2K7 EGFR
MAP2K7 ERBB4
MAP2K7 KIT
MAP2K7 JAK1
MAP2K7 PIK3CG
MAP2K7 KSR1
MAP2K7 EPHA8
MAP2K7 IKBKE
MAP2K7 STK24
MAP2K7 STK26
MAP2K7 BRAF
MAP2K7 NTRK2
MAP2K7 RIPK4
MAP2K7 CLK4
IKBKB MAP2K3
IKBKB EPHB3
IKBKB BMPR1A
IKBKB RPS6KA5
IKBKB MAP3K3
IKBKB SGK1
IKBKB MAPK11
IKBKB PRKD1
IKBKB CSNK2A2
IKBKB AKT1
IKBKB CDK4
IKBKB LATS2
IKBKB EGFR
IKBKB FLT4
IKBKB ERBB4
IKBKB HCK
IKBKB WNK1
IKBKB PAK2
IKBKB JAK3
IKBKB EEF2K
IKBKB ERBB3
IKBKB CAMK2D
IKBKB CSF1R
IKBKB PRKAA1
IKBKB STK25
IKBKB MAP3K1
IKBKB PGK1
IKBKB BRAF
IKBKB CSNK1E
IKBKB RIOK3
IKBKB SIK2
IKBKB CDK1
IKBKB TTK
IKBKB MOK
IKBKB LRRK2
IKBKB GRK3
IKBKB CAMK1
IKBKB CDK15
IKBKB MAP3K13
IKBKB ROR2
IKBKB RIPK4
IKBKB TNIK
IKBKB NEK9
PTK2 MAPK14
PTK2 MAP2K3
PTK2 MARK3
PTK2 RYK
PTK2 MAPK8
PTK2 MAPK12
PTK2 RPS6KA5
PTK2 ERN1
PTK2 MAPK7
PTK2 PAK1
PTK2 MAPK11
PTK2 MAST2
PTK2 AKT1
PTK2 CDK6
PTK2 CSNK1A1
PTK2 RAF1
PTK2 EGFR
PTK2 FGFR1
PTK2 FYN
PTK2 JAK2
PTK2 LCK
PTK2 PIK3CG
PTK2 PAK4
PTK2 PIP5K1B
PTK2 ROCK1
PTK2 CSK
PTK2 PDK1
PTK2 CSNK2A1
PTK2 BRAF
PTK2 EPHB1
PTK2 SRPK1
PTK2 MTOR
PTK2 AURKA
PTK2 CDK8
PTK2 RIOK1
PTK2 CDK16
PTK2 CLK1
PTK2 FGFR4
PTK2 RIOK2
PTK2 PIK3C3
PTK2 PFKM
PTK2 CDK17
